,date,Postcode,geography code,Rural Urban,Variable: All usual residents; measures: Value,Variable: Males; measures: Value,Variable: Females; measures: Value,Variable: Lives in a household; measures: Value,Variable: Lives in a communal establishment; measures: Value,Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value,Variable: Area (Hectares); measures: Value,Variable: Density (number of persons per hectare); measures: Value,Longitude,Latitude,Population
3223,2011,WF12 0,WF12 0,Total,9577,4672,4905,9534,43,83,1049.59,9.1,-1.6303,53.6682,9830.0
3224,2011,WF12 7,WF12 7,Total,8101,3951,4150,8024,77,61,487.92,16.6,-1.61194,53.6997,8591.0
3225,2011,WF12 8,WF12 8,Total,6510,3188,3322,6510,0,24,213.3,30.5,-1.61222,53.688,6466.0
3226,2011,WF12 9,WF12 9,Total,9788,4997,4791,9590,198,61,381.0,25.7,-1.63441,53.6811,9603.0
3227,2011,WF13 1,WF13 1,Total,1486,772,714,1486,0,5,77.49,19.2,-1.63066,53.6923,1291.0
3228,2011,WF13 2,WF13 2,Total,6386,3272,3114,6170,216,57,153.74,41.5,-1.63741,53.6942,6014.0
3229,2011,WF13 3,WF13 3,Total,11450,5713,5737,11410,40,41,273.01,41.9,-1.65873,53.6834,11447.0
3230,2011,WF13 4,WF13 4,Total,8140,4025,4115,8077,63,46,194.54,41.8,-1.65114,53.6994,8769.0
3231,2011,WF14 0,WF14 0,Total,7146,3439,3707,7075,71,71,387.53,18.4,-1.69135,53.6878,7270.0
3232,2011,WF14 8,WF14 8,Total,3909,1948,1961,3835,74,49,689.46,5.7,-1.69252,53.6709,3848.0
3233,2011,WF14 9,WF14 9,Total,8508,4071,4437,8462,46,102,276.1,30.8,-1.69025,53.6817,8774.0
3234,2011,WF15 6,WF15 6,Total,5161,2511,2650,5102,59,40,187.39,27.5,-1.69221,53.7121,5236.0
3235,2011,WF15 7,WF15 7,Total,7511,3731,3780,7509,2,59,355.29,21.1,-1.69033,53.7032,7549.0
3236,2011,WF15 8,WF15 8,Total,5025,2432,2593,4980,45,41,635.57,7.9,-1.72206,53.7107,4945.0
3237,2011,WF16 0,WF16 0,Total,4858,2403,2455,4800,58,26,127.59,38.1,-1.66882,53.7059,4161.0
3238,2011,WF16 9,WF16 9,Total,7765,3813,3952,7696,69,36,183.97,42.2,-1.66996,53.7129,8135.0
3239,2011,WF17 0,WF17 0,Total,8058,4008,4050,7982,76,73,474.25,17.0,-1.64057,53.7269,7852.0
3240,2011,WF17 5,WF17 5,Total,3378,1738,1640,3376,2,11,92.98,36.3,-1.63053,53.7125,3718.0
3241,2011,WF17 6,WF17 6,Total,7082,3555,3527,7020,62,32,298.23,23.7,-1.61976,53.7081,6866.0
3242,2011,WF17 7,WF17 7,Total,13043,6532,6511,12997,46,62,183.93,70.9,-1.64272,53.7084,12319.0
3243,2011,WF17 8,WF17 8,Total,6354,3146,3208,6354,0,34,171.94,37.0,-1.65012,53.7188,6664.0
3244,2011,WF17 9,WF17 9,Total,5804,2785,3019,5758,46,45,341.39,17.0,-1.66133,53.7323,5976.0
3245,2011,WR10 1,WR10 1,Total,6873,3340,3533,6809,64,71,880.53,7.8,-2.07802,52.1144,6758.0
3246,2011,WR10 2,WR10 2,Total,6009,2946,3063,5954,55,113,4608.98,1.3,-2.06179,52.1339,6231.0
3247,2011,WR10 3,WR10 3,Total,4844,2363,2481,4736,108,99,5808.91,0.8,-2.0612,52.0906,4757.0
3248,2011,WR11 1,WR11 1,Total,6851,3373,3478,6796,55,87,309.01,22.2,-1.93993,52.0846,6785.0
3249,2011,WR11 2,WR11 2,Total,6752,3296,3456,6742,10,74,1584.79,4.3,-1.95845,52.0839,6991.0
3250,2011,WR11 3,WR11 3,Total,4079,2018,2061,4051,28,49,262.46,15.5,-1.93378,52.0927,3986.0
3251,2011,WR11 4,WR11 4,Total,7947,3955,3992,7886,61,89,3849.74,2.1,-1.94933,52.1025,7717.0
3252,2011,WR11 7,WR11 7,Total,8478,4179,4299,8417,61,167,5969.22,1.4,-1.90873,52.0791,8389.0
3253,2011,WR11 8,WR11 8,Total,7507,3827,3680,7010,497,104,3597.26,2.1,-1.90816,52.1264,7732.0
3254,2011,WR12 7,WR12 7,Total,5436,2568,2868,5371,65,103,5990.21,0.9,-1.87947,52.047,5576.0
3255,2011,WR13 5,WR13 5,Total,3508,1736,1772,3469,39,89,4991.51,0.7,-2.35795,52.1301,3591.0
3256,2011,WR13 6,WR13 6,Total,4687,2237,2450,4497,190,137,5337.23,0.9,-2.32936,52.0681,4683.0
3257,2011,WR14 1,WR14 1,Total,11656,5625,6031,11566,90,150,946.54,12.3,-2.3236,52.1281,11688.0
3258,2011,WR14 2,WR14 2,Total,10989,5273,5716,10880,109,150,435.31,25.2,-2.31401,52.1154,10656.0
3259,2011,WR14 3,WR14 3,Total,6198,2883,3315,5325,873,115,523.44,11.8,-2.3153,52.1057,6396.0
3260,2011,WR14 4,WR14 4,Total,5364,2752,2612,5109,255,131,1397.61,3.8,-2.33399,52.0993,5550.0
3261,2011,WR15 8,WR15 8,Total,7098,3503,3595,6962,136,120,10371.61,0.7,-2.573,52.3063,7196.0
3262,2011,WS10 0,WS10 0,Total,14197,6838,7359,14197,0,63,343.14,41.4,-2.00202,52.5532,14384.0
3263,2011,WS10 7,WS10 7,Total,5930,2870,3060,5833,97,40,263.95,22.5,-2.03042,52.5556,5999.0
3264,2011,WS10 8,WS10 8,Total,12757,6344,6413,12662,95,50,356.62,35.8,-2.03841,52.5693,12505.0
3265,2011,WS10 9,WS10 9,Total,13827,6839,6988,13673,154,79,308.37,44.8,-2.01904,52.5613,13822.0
3266,2011,WS11 0,WS11 0,Total,4269,2085,2184,4186,83,20,218.48,19.5,-2.02923,52.6808,4031.0
3267,2011,WS11 1,WS11 1,Total,8801,4289,4512,8798,3,84,1079.54,8.2,-2.03971,52.6879,8921.0
3268,2011,WS11 4,WS11 4,Total,4475,2217,2258,4454,21,24,90.89,49.2,-2.03094,52.7035,4378.0
3269,2011,WS11 5,WS11 5,Total,7462,3659,3803,7431,31,44,178.26,41.9,-2.02113,52.7025,7208.0
3270,2011,WS11 6,WS11 6,Total,3927,1930,1997,3927,0,22,130.73,30.0,-2.01596,52.6977,4246.0
3271,2011,WS11 7,WS11 7,Total,4502,2153,2349,4388,114,46,109.33,41.2,-2.00503,52.6938,4942.0
3272,2011,WS11 8,WS11 8,Total,1678,824,854,1675,3,12,79.5,21.1,-2.01874,52.679,1560.0
3273,2011,WS11 9,WS11 9,Total,7479,3696,3783,7473,6,45,1515.92,4.9,-1.9786,52.6736,7394.0
3274,2011,WS12 0,WS12 0,Total,3360,1683,1677,3322,38,25,694.25,4.8,-1.97258,52.7082,3235.0
3275,2011,WS12 1,WS12 1,Total,4882,2479,2403,4864,18,34,274.19,17.8,-1.99712,52.7056,5165.0
3276,2011,WS12 2,WS12 2,Total,6544,3266,3278,6453,91,67,155.91,42.0,-1.98912,52.6969,6787.0
3277,2011,WS12 3,WS12 3,Total,5043,2515,2528,4994,49,43,170.54,29.6,-1.99504,52.6899,4466.0
3278,2011,WS12 4,WS12 4,Total,15579,7768,7811,15537,42,108,1844.74,8.4,-2.01935,52.7142,15455.0
3279,2011,WS13 6,WS13 6,Total,8824,4311,4513,8630,194,104,283.44,31.1,-1.82148,52.6842,8434.0
3280,2011,WS13 7,WS13 7,Total,10948,5382,5566,10921,27,114,336.88,32.5,-1.82965,52.6918,11048.0
3281,2011,WS13 8,WS13 8,Total,6856,3334,3522,6748,108,126,5204.68,1.3,-1.80511,52.6984,6893.0
3282,2011,WS14 0,WS14 0,Total,4466,2149,2317,4335,131,76,3517.05,1.3,-1.83979,52.6475,4582.0
3283,2011,WS14 9,WS14 9,Total,12639,6599,6040,11976,663,306,1698.88,7.4,-1.80107,52.6754,13070.0
3284,2011,WS15 1,WS15 1,Total,10108,4946,5162,10078,30,72,719.39,14.1,-1.92719,52.7486,10533.0
3285,2011,WS15 2,WS15 2,Total,14776,7311,7465,14593,183,103,1970.73,7.5,-1.9457,52.7623,14525.0
3286,2011,WS15 3,WS15 3,Total,4121,2022,2099,4021,100,102,8643.19,0.5,-1.89264,52.7914,4325.0
3287,2011,WS15 4,WS15 4,Total,7547,3691,3856,7435,112,90,2706.08,2.8,-1.89273,52.7327,7228.0
3288,2011,WV10 0,WV10 0,Total,11309,5761,5548,11309,0,85,266.95,42.4,-2.10953,52.5947,11250.0
3289,2011,WV10 6,WV10 6,Total,11675,5612,6063,11628,47,85,434.22,26.9,-2.12947,52.6167,12179.0
3290,2011,WV10 7,WV10 7,Total,7013,3821,3192,6197,816,63,2554.59,2.7,-2.10178,52.6464,7111.0
3291,2011,WV10 8,WV10 8,Total,11952,5729,6223,11881,71,71,419.83,28.5,-2.10813,52.6197,11893.0
3292,2011,WV10 9,WV10 9,Total,14445,6852,7593,14332,113,63,330.11,43.8,-2.11604,52.607,13859.0
3293,2011,WV11 1,WV11 1,Total,11937,5880,6057,11786,151,78,280.89,42.5,-2.08744,52.606,11930.0
3294,2011,WV11 2,WV11 2,Total,10838,5337,5501,10811,27,80,1246.21,8.7,-2.05782,52.6211,11039.0
3295,2011,WV11 3,WV11 3,Total,11796,5857,5939,11738,58,61,391.93,30.1,-2.06904,52.6038,11863.0
3296,2011,WV12 4,WV12 4,Total,10413,5130,5283,10413,0,57,295.1,35.3,-2.04297,52.599,10054.0
3297,2011,WV12 5,WV12 5,Total,15236,7470,7766,15182,54,99,345.9,44.0,-2.04109,52.6108,15363.0
3298,2011,WV13 1,WV13 1,Total,5808,2810,2998,5774,34,26,125.26,46.4,-2.0551,52.5883,6091.0
3299,2011,WV13 2,WV13 2,Total,7124,3539,3585,7064,60,37,262.38,27.2,-2.05465,52.5832,6665.0
3300,2011,WV13 3,WV13 3,Total,7706,3766,3940,7706,0,40,185.53,41.5,-2.07707,52.5851,8147.0
3301,2011,WV14 0,WV14 0,Total,5950,2985,2965,5868,82,29,312.73,19.0,-2.07898,52.5624,5621.0
3302,2011,WV14 6,WV14 6,Total,8637,4267,4370,8582,55,39,199.3,43.3,-2.0779,52.5719,8848.0
3303,2011,WV14 7,WV14 7,Total,4361,2126,2235,4361,0,21,136.05,32.1,-2.06544,52.5669,4277.0
3304,2011,WV14 8,WV14 8,Total,14386,7020,7366,14369,17,55,356.09,40.4,-2.06934,52.5517,14797.0
3305,2011,WV14 9,WV14 9,Total,13835,6751,7084,13704,131,90,366.64,37.7,-2.09491,52.5465,13394.0
3306,2011,WV15 5,WV15 5,Total,3753,1864,1889,3665,88,66,3133.98,1.2,-2.38831,52.5428,4203.0
3307,2011,WV15 6,WV15 6,Total,4186,2077,2109,4089,97,66,4232.66,1.0,-2.37203,52.4931,4212.0
3308,2011,WV16 4,WV16 4,Total,7112,3500,3612,7043,69,121,3280.7,2.2,-2.43063,52.5408,7004.0
3309,2011,WV16 5,WV16 5,Total,3360,1633,1727,3315,45,60,1204.77,2.8,-2.4297,52.5298,3479.0
3310,2011,WV16 6,WV16 6,Total,6818,3356,3462,6732,86,95,14251.23,0.5,-2.45276,52.4779,7151.0
3311,2011,YO10 3,YO10 3,Total,12864,6429,6435,12784,80,108,391.23,32.9,-1.05366,53.956,13426.0
3312,2011,YO10 4,YO10 4,Total,9027,4576,4451,8544,483,123,311.08,29.0,-1.07549,53.9465,8746.0
3313,2011,YO10 5,YO10 5,Total,8602,4063,4539,4675,3927,107,1344.04,6.4,-1.05314,53.9499,8371.0
3314,2011,YO11 1,YO11 1,Total,3970,2021,1949,3867,103,20,85.48,46.4,-0.400919,54.2835,4240.0
3315,2011,YO11 2,YO11 2,Total,7468,3674,3794,6786,682,75,281.35,26.5,-0.402184,54.2747,7504.0
3316,2011,YO11 3,YO11 3,Total,11461,5503,5958,11222,239,99,4381.84,2.6,-0.391588,54.2445,11455.0
3317,2011,YO12 4,YO12 4,Total,9023,4417,4606,8867,156,109,5639.85,1.6,-0.430322,54.2436,9115.0
3318,2011,YO12 5,YO12 5,Total,9707,4592,5115,9555,152,139,555.08,17.5,-0.427414,54.2813,9261.0
3319,2011,YO12 6,YO12 6,Total,10678,5065,5613,10564,114,124,320.97,33.3,-0.423356,54.2919,11238.0
3320,2011,YO12 7,YO12 7,Total,11436,5600,5836,11170,266,129,158.41,72.2,-0.40838,54.2845,11135.0
3321,2011,YO13 0,YO13 0,Total,5166,2482,2684,5113,53,103,12066.68,0.4,-0.461412,54.3219,4943.0
3322,2011,YO13 9,YO13 9,Total,4945,2343,2602,4917,28,108,10578.0,0.5,-0.534918,54.241,4980.0
3323,2011,YO14 0,YO14 0,Total,5499,2600,2899,5497,2,59,3424.69,1.6,-0.309679,54.195,5631.0
3324,2011,YO14 9,YO14 9,Total,5757,2750,3007,5754,3,54,2632.81,2.2,-0.28945,54.2018,5663.0
3325,2011,YO15 1,YO15 1,Total,3416,1654,1762,3400,16,40,3330.41,1.0,-0.144849,54.117,3493.0
3326,2011,YO15 2,YO15 2,Total,4695,2395,2300,4337,358,36,81.55,57.6,-0.190062,54.0855,4798.0
3327,2011,YO15 3,YO15 3,Total,5628,2728,2900,5330,298,58,240.5,23.4,-0.20515,54.0773,5794.0
3328,2011,YO16 4,YO16 4,Total,9530,4549,4981,9357,173,58,4650.29,2.0,-0.21314,54.0888,9299.0
3329,2011,YO16 6,YO16 6,Total,7536,3584,3952,7481,55,68,639.44,11.8,-0.186726,54.1032,6979.0
3330,2011,YO16 7,YO16 7,Total,8409,4001,4408,8351,58,67,485.77,17.3,-0.199953,54.0953,8831.0
3331,2011,YO17 6,YO17 6,Total,2783,1379,1404,2761,22,55,8667.12,0.3,-0.823182,54.1645,2995.0
3332,2011,YO17 7,YO17 7,Total,4888,2412,2476,4781,107,72,1625.08,3.0,-0.798255,54.1376,4734.0
3333,2011,YO17 8,YO17 8,Total,5763,2843,2920,5704,59,78,20154.26,0.3,-0.649399,54.1486,5856.0
3334,2011,YO17 9,YO17 9,Total,7780,3825,3955,7716,64,77,11485.79,0.7,-0.778482,54.1082,7663.0
3335,2011,YO18 7,YO18 7,Total,5451,2533,2918,5350,101,91,13935.94,0.4,-0.740974,54.2441,5398.0
3336,2011,YO18 8,YO18 8,Total,5309,2563,2746,5265,44,75,12852.82,0.4,-0.799732,54.2712,5472.0
3337,2011,YO19 4,YO19 4,Total,1464,715,749,1447,17,20,1551.16,0.9,-1.06924,53.9214,1524.0
3338,2011,YO19 5,YO19 5,Total,4410,2123,2287,4356,54,90,2317.42,1.9,-0.998725,53.9652,4266.0
3339,2011,YO19 6,YO19 6,Total,7040,3319,3721,6730,310,137,8462.78,0.8,-1.0352,53.8723,6950.0
3340,2011,YO21 1,YO21 1,Total,5938,2855,3083,5893,45,82,7310.82,0.8,-0.640746,54.4773,6159.0
3341,2011,YO21 2,YO21 2,Total,3079,1530,1549,3066,13,77,19402.3,0.2,-0.89369,54.4609,3117.0
3342,2011,YO21 3,YO21 3,Total,5115,2456,2659,4854,261,52,2135.96,2.4,-0.637242,54.4899,5139.0
3343,2011,YO22 4,YO22 4,Total,5852,2912,2940,5634,218,78,6972.11,0.8,-0.584231,54.4611,5645.0
3344,2011,YO22 5,YO22 5,Total,2876,1367,1509,2852,24,42,8417.89,0.3,-0.68741,54.4368,2893.0
3345,2011,YO23 1,YO23 1,Total,8253,4018,4235,8222,31,88,313.27,26.3,-1.08806,53.95,8276.0
3346,2011,YO23 2,YO23 2,Total,3906,1878,2028,3895,11,87,1152.83,3.4,-1.10209,53.9178,3919.0
3347,2011,YO23 3,YO23 3,Total,6069,2919,3150,5758,311,154,3683.94,1.6,-1.14737,53.9277,6097.0
3348,2011,YO23 7,YO23 7,Total,1096,546,550,1096,0,26,2746.22,0.4,-1.1663,53.8762,1097.0
3349,2011,YO24 1,YO24 1,Total,5533,2652,2881,5371,162,91,226.94,24.4,-1.1028,53.9446,5420.0
3350,2011,YO24 2,YO24 2,Total,7515,3654,3861,7514,1,95,260.55,28.8,-1.12095,53.9406,7489.0
3351,2011,YO24 3,YO24 3,Total,8686,4145,4541,8614,72,64,170.56,50.9,-1.1272,53.9483,8844.0
3352,2011,YO24 4,YO24 4,Total,7922,3901,4021,7778,144,91,168.17,47.1,-1.10848,53.9539,7918.0
3353,2011,YO25 3,YO25 3,Total,2436,1208,1228,2420,16,42,16277.49,0.1,-0.451997,54.0969,2386.0
3354,2011,YO25 4,YO25 4,Total,4730,2286,2444,4716,14,60,12781.07,0.4,-0.369267,54.0473,4564.0
3355,2011,YO25 5,YO25 5,Total,7013,3341,3672,6857,156,103,769.52,9.1,-0.437086,54.0089,7363.0
3356,2011,YO25 6,YO25 6,Total,6067,2940,3127,6016,51,64,230.25,26.3,-0.440588,54.0034,5733.0
3357,2011,YO25 8,YO25 8,Total,5950,2984,2966,5926,24,85,15669.6,0.4,-0.300413,53.9674,5906.0
3358,2011,YO25 9,YO25 9,Total,7114,3471,3643,7064,50,144,19079.2,0.4,-0.504584,53.9661,7476.0
3359,2011,YO26 4,YO26 4,Total,6090,2992,3098,6090,0,52,141.83,42.9,-1.10814,53.9606,5985.0
3360,2011,YO26 5,YO26 5,Total,11758,5786,5972,11657,101,106,254.16,46.3,-1.12807,53.9602,11904.0
3361,2011,YO26 6,YO26 6,Total,5445,2570,2875,5424,21,118,1253.31,4.3,-1.13798,53.9761,5469.0
3362,2011,YO26 7,YO26 7,Total,2092,1038,1054,2092,0,47,3017.75,0.7,-1.2325,53.9592,2203.0
3363,2011,YO26 8,YO26 8,Total,2938,1445,1493,2843,95,66,4641.53,0.6,-1.27327,53.9992,3117.0
3364,2011,YO26 9,YO26 9,Total,1879,940,939,1300,579,74,3359.56,0.6,-1.31316,54.0472,1778.0
3365,2011,YO30 1,YO30 1,Total,2421,1180,1241,2375,46,57,2775.67,0.9,-1.14181,54.0072,2393.0
3366,2011,YO30 2,YO30 2,Total,1800,966,834,1635,165,25,1639.48,1.1,-1.21012,54.0298,1735.0
3367,2011,YO30 4,YO30 4,Total,2846,1397,1449,2846,0,50,294.63,9.7,-1.09846,53.9824,2791.0
3368,2011,YO30 5,YO30 5,Total,7543,3660,3883,7408,135,92,369.72,20.4,-1.10535,53.9811,7677.0
3369,2011,YO30 6,YO30 6,Total,9602,4702,4900,9414,188,105,185.24,51.8,-1.09304,53.9724,9444.0
3370,2011,YO30 7,YO30 7,Total,2399,1227,1172,2247,152,43,68.27,35.1,-1.08684,53.9666,2683.0
3371,2011,YO31 0,YO31 0,Total,6592,3266,3326,6575,17,61,138.74,47.5,-1.05566,53.9639,6755.0
3372,2011,YO31 1,YO31 1,Total,4632,2244,2388,4621,11,74,406.86,11.4,-1.0545,53.9704,4475.0
3373,2011,YO31 7,YO31 7,Total,5294,2712,2582,5021,273,61,93.98,56.3,-1.07379,53.9658,5047.0
3374,2011,YO31 8,YO31 8,Total,7104,3320,3784,6598,506,69,119.26,59.6,-1.07587,53.9708,6843.0
3375,2011,YO31 9,YO31 9,Total,6617,3187,3430,6610,7,77,145.75,45.4,-1.06563,53.9803,6485.0
3376,2011,YO32 2,YO32 2,Total,5195,2384,2811,5097,98,84,792.56,6.6,-1.08379,54.0126,5662.0
3377,2011,YO32 3,YO32 3,Total,6843,3240,3603,6786,57,123,862.03,7.9,-1.07265,54.0104,6535.0
3378,2011,YO32 4,YO32 4,Total,2737,1205,1532,2667,70,17,317.2,8.6,-1.07321,53.9911,2659.0
3379,2011,YO32 5,YO32 5,Total,6047,2928,3119,5896,151,140,1609.34,3.8,-1.03785,54.0341,6068.0
3380,2011,YO32 9,YO32 9,Total,7448,3602,3846,7374,74,119,2429.7,3.1,-1.04891,53.9928,7644.0
3381,2011,YO41 1,YO41 1,Total,6011,3199,2812,5331,680,101,7356.06,0.8,-0.906684,53.9932,6094.0
3382,2011,YO41 4,YO41 4,Total,2148,1053,1095,2148,0,48,3142.84,0.7,-0.957574,53.9281,2104.0
3383,2011,YO41 5,YO41 5,Total,2678,1320,1358,2660,18,44,3033.09,0.9,-0.877667,53.9545,2765.0
3384,2011,YO42 1,YO42 1,Total,2093,1036,1057,2077,16,50,13959.73,0.1,-0.749091,53.95,2110.0
3385,2011,YO42 2,YO42 2,Total,8337,4011,4326,8161,176,134,1060.99,7.9,-0.778451,53.9309,8186.0
3386,2011,YO42 4,YO42 4,Total,4129,2067,2062,4116,13,104,10783.21,0.4,-0.835574,53.8955,4155.0
3387,2011,YO43 3,YO43 3,Total,7358,3569,3789,7300,58,88,5920.97,1.2,-0.670696,53.8674,7310.0
3388,2011,YO43 4,YO43 4,Total,4930,2426,2504,4891,39,63,10892.9,0.5,-0.700738,53.8309,5001.0
3389,2011,YO51 9,YO51 9,Total,5533,2688,2845,5435,98,94,4480.5,1.2,-1.38864,54.088,5543.0
3390,2011,YO60 6,YO60 6,Total,1636,785,851,1628,8,47,5270.93,0.3,-1.00022,54.0992,1551.0
3391,2011,YO60 7,YO60 7,Total,3105,1543,1562,3105,0,80,10361.99,0.3,-0.921362,54.0773,3032.0
3392,2011,YO61 1,YO61 1,Total,5216,2540,2676,5154,62,143,9817.25,0.5,-1.1706,54.0872,5162.0
3393,2011,YO61 2,YO61 2,Total,1222,639,583,1183,39,33,4364.39,0.3,-1.33147,54.1257,1282.0
3394,2011,YO61 3,YO61 3,Total,5295,2456,2839,5273,22,122,5616.76,0.9,-1.20077,54.1249,5361.0
3395,2011,YO61 4,YO61 4,Total,2271,1116,1155,2237,34,67,11485.62,0.2,-1.16902,54.1681,2109.0
3396,2011,YO62 4,YO62 4,Total,2952,1600,1352,2304,648,97,6871.43,0.4,-1.02979,54.1794,3065.0
3397,2011,YO62 5,YO62 5,Total,2803,1368,1435,2791,12,64,20030.63,0.1,-1.06495,54.2453,2717.0
3398,2011,YO62 6,YO62 6,Total,4444,2156,2288,4430,14,70,10943.26,0.4,-0.919128,54.2667,4312.0
3399,2011,YO62 7,YO62 7,Total,1861,937,924,1833,28,39,13739.59,0.1,-0.979164,54.2816,1885.0
3400,2011,CF10 1,CF10 1,Total,802,494,308,801,1,3,136.37,5.9,-3.18211,51.4762,869.0
3401,2011,CF10 2,CF10 2,Total,1727,1054,673,1727,0,17,41.96,41.2,-3.17726,51.4781,1348.0
3402,2011,CF10 3,CF10 3,Total,1962,901,1061,999,963,26,22.56,87.0,-3.18347,51.4791,2095.0
3403,2011,CF10 4,CF10 4,Total,4064,2310,1754,4064,0,15,293.91,13.8,-3.16807,51.4698,5227.0
3404,2011,CF10 5,CF10 5,Total,6061,3231,2830,5873,188,22,218.29,27.8,-3.17547,51.4673,5926.0
3405,2011,CF11 0,CF11 0,Total,2253,1247,1006,2253,0,11,140.06,16.1,-3.18501,51.4535,2223.0
3406,2011,CF11 6,CF11 6,Total,12248,6488,5760,11927,321,65,206.39,59.3,-3.19035,51.4747,12284.0
3407,2011,CF11 7,CF11 7,Total,9896,5043,4853,9848,48,50,101.35,97.6,-3.18479,51.4643,9790.0
3408,2011,CF11 8,CF11 8,Total,3904,1910,1994,3904,0,16,201.57,19.4,-3.20215,51.4701,4070.0
3409,2011,CF11 9,CF11 9,Total,7757,3915,3842,7497,260,80,204.74,37.9,-3.19673,51.4814,7780.0
3410,2011,CF14 0,CF14 0,Total,5349,2636,2713,5349,0,152,878.48,6.1,-3.17854,51.5349,5623.0
3411,2011,CF14 1,CF14 1,Total,10205,4869,5336,9961,244,144,209.8,48.6,-3.21158,51.5128,9647.0
3412,2011,CF14 2,CF14 2,Total,10875,5229,5646,10790,85,114,294.42,36.9,-3.22081,51.5083,10714.0
3413,2011,CF14 3,CF14 3,Total,11994,5643,6351,9156,2838,173,262.55,45.7,-3.19249,51.5056,11561.0
3414,2011,CF14 4,CF14 4,Total,9253,4542,4711,9245,8,134,173.76,53.3,-3.1956,51.5159,9903.0
3415,2011,CF14 5,CF14 5,Total,9547,4562,4985,9367,180,121,252.23,37.9,-3.19278,51.5274,8830.0
3416,2011,CF14 6,CF14 6,Total,9007,4239,4768,9007,0,139,537.67,16.8,-3.211,51.5258,9369.0
3417,2011,CF14 7,CF14 7,Total,4627,2266,2361,4597,30,83,238.39,19.4,-3.22737,51.5221,4811.0
3418,2011,CF14 9,CF14 9,Total,6999,3334,3665,6999,0,157,156.82,44.6,-3.19506,51.5368,7308.0
3419,2011,CF15 7,CF15 7,Total,5543,2670,2873,5465,78,54,1101.14,5.0,-3.26218,51.5462,5585.0
3420,2011,CF15 8,CF15 8,Total,6417,3142,3275,6379,38,173,466.91,13.7,-3.25939,51.52,6424.0
3421,2011,CF15 9,CF15 9,Total,5863,2857,3006,5844,19,189,1424.48,4.1,-3.2963,51.5322,5978.0
3422,2011,CF23 5,CF23 5,Total,10199,4933,5266,9419,780,206,219.92,46.4,-3.1549,51.5042,10390.0
3423,2011,CF23 6,CF23 6,Total,10743,5201,5542,9964,779,285,321.17,33.4,-3.16062,51.5179,10511.0
3424,2011,CF23 7,CF23 7,Total,8038,3795,4243,7930,108,79,148.56,54.1,-3.14177,51.5238,8101.0
3425,2011,CF23 8,CF23 8,Total,7353,3524,3829,7353,0,87,516.89,14.2,-3.13164,51.5307,7273.0
3426,2011,CF23 9,CF23 9,Total,10694,5105,5589,10694,0,100,354.08,30.2,-3.14691,51.5067,10713.0
3427,2011,CF24 0,CF24 0,Total,5420,2948,2472,3742,1678,46,58.11,93.3,-3.17327,51.4779,4098.0
3428,2011,CF24 1,CF24 1,Total,5618,2974,2644,5371,247,33,85.92,65.4,-3.1581,51.4862,5726.0
3429,2011,CF24 2,CF24 2,Total,12926,6308,6618,12875,51,75,390.22,33.1,-3.15094,51.4836,12771.0
3430,2011,CF24 3,CF24 3,Total,11490,6272,5218,11319,171,94,98.08,117.1,-3.17103,51.4861,11927.0
3431,2011,CF24 4,CF24 4,Total,20071,10122,9949,18675,1396,162,164.89,121.7,-3.17884,51.4918,19978.0
3432,2011,CF24 5,CF24 5,Total,335,153,182,335,0,1,98.2,3.4,-3.15683,51.4759,663.0
3433,2011,CF31 1,CF31 1,Total,9200,4520,4680,9136,64,91,304.33,30.2,-3.57637,51.5132,9151.0
3434,2011,CF31 2,CF31 2,Total,11749,5756,5993,11708,41,164,321.41,36.6,-3.55814,51.5099,11672.0
3435,2011,CF31 3,CF31 3,Total,4298,2110,2188,4187,111,102,357.8,12.0,-3.56451,51.4997,4407.0
3436,2011,CF31 4,CF31 4,Total,13438,6529,6909,13290,148,188,796.77,16.9,-3.59251,51.5127,13623.0
3437,2011,CF31 5,CF31 5,Total,6198,3046,3152,6198,0,89,145.98,42.5,-3.59864,51.5018,5976.0
3438,2011,CF32 0,CF32 0,Total,4946,2401,2545,4946,0,98,5682.19,0.9,-3.61748,51.5025,5069.0
3439,2011,CF32 7,CF32 7,Total,6195,3019,3176,6195,0,29,2439.34,2.5,-3.54204,51.6044,6193.0
3440,2011,CF32 8,CF32 8,Total,7784,3869,3915,7784,0,62,3089.87,2.5,-3.58368,51.5909,7873.0
3441,2011,CF32 9,CF32 9,Total,10980,5400,5580,10931,49,82,1563.26,7.0,-3.5828,51.5425,10796.0
3442,2011,CF33 4,CF33 4,Total,7059,3412,3647,6992,67,56,1661.31,4.2,-3.69746,51.519,7087.0
3443,2011,CF33 6,CF33 6,Total,7405,3665,3740,7391,14,58,323.16,22.9,-3.67738,51.5296,7558.0
3444,2011,CF34 0,CF34 0,Total,10932,5343,5589,10930,2,61,1976.12,5.5,-3.65157,51.6197,10897.0
3445,2011,CF34 9,CF34 9,Total,9680,4782,4898,9679,1,89,2095.78,4.6,-3.65348,51.6017,9719.0
3446,2011,CF35 5,CF35 5,Total,5609,2741,2868,5491,118,82,2833.85,2.0,-3.52645,51.5049,5601.0
3447,2011,CF35 6,CF35 6,Total,10543,5986,4557,9165,1378,90,4162.87,2.5,-3.52898,51.5308,10755.0
